objectid,mfgid
355489,3127020500031
4491,TJ10
306300,12_GANGSTRS
158275,‎367W052114
284108,RGG589
238992,BWGBGM018
2816,CS1002
349067,MEC101
349067,FFGMEC101
329082,900ROX
297562,KEM101
297562,MTGKEM2
343905,BOON101
343905,DLP01062
322588,BND0058
318084,AW08FNPMAWG
356357,44246
227995,1062
5048,21229
21389,"Cartamundi Happy Families"
2394,6030734
202852,0112.1785.71.OCL.OSZ
681,GCQA-EN
21389,"Cartamundi Happy Families Kids"
194880,REB92793
105059,REB92701
147938,DO7220
119622,856590
219942,47754188028
173875,1
25685,GMT0803-0000
9139,1920940
5680,4622285
70653,0255628
225610,"4/17/2021 12:00:00 AM"
144545,2497617
9139,2171012
170068,4019444
21389,"Happy Families -"
341169,PBGESG50160
139177,9262282
201006,73141
201006,WK73141
323612,BGBITOKU
286081,JDHERR2020
357299,PW-392
35677,LK3518
357471,3633
357471,B07GRDMNG1
315881,GGP010
349463,ALE27270
113971,1210-130
96848,WZK70495
96848,"WZK 70495"
148949,"AEG 7063"
148949,AEG7063
339789,WTTM-DE-001-092021
327722,F2013102
329082,ROX900
266967,ROX604
213549,AW01SWAWG
243536,FFGSWL11_1
357874,6045305
358142,HAKFAFP
317311,694265
244216,181503.012
281094,KCS01000
1515,6066101
225694,DEC01EN
270293,3665361052562
172032,3008TTT
120,AVH6415-AV
179303,3007TTT
11,21757
344277,CSGCORR101
316858,CSGCTG7001
343905,CSGBOON101
172597,TH-W
12488,6663016
297486,CSGIR201
339789,BCG00004
165023,PDV710
353758,789554987653
156496,52208
296577,GMT2116_1
41114,331570
2593,WM01335-EN1-48
304051,7002EKTG
356033,STM550
356033,31010
256680,9200REO
342031,DWD01008
359076,KCS02
293586,"FRB - 1700"
125675,feb17fbaretx447
37120,8403
93260,27183
103886,34535
93401,32331
124693,34422
123045,29524
142055,203JPG
21469,18204
208024,NVG021
328479,89454
328479,12_GANGSTRS
326493,745178076258
287810,NPWD411
175224,5824AEG
66508,9102DVG
14,5555
2944,0655132002578
2944,257
217362,8027SG
128,101141
12855,104407
359841,PARPB003
295947,200887
311918,196642
2593,123
252879,RB
295295,BM-01
274841,CSGCOATL
19743,FFGKN09H
360262,6670
309113,DO7263v2
303708,163931
294306,157380
86049,DDP002
2392,HAS44220
360092,6053895
169274,L99-PTDX1
360817,0112.2606.73.OCL.OSZ
360817,0112.2606.71.OCL.OSZ
360817,GF2606
292375,AWRD0011
336382,6062878
315610,91730
346965,NMG60090EN
310100,REBNEMLOCKEN01
347813,MC27en
347813,FFGMC27
347813,FFGD2926
224037,CGE040
349463,27270
302260,256D
336362,RGS02192
255588,SINI003
329166,WildState004
310873,57007G
331787,GLGTEDURE
342031,DWDD0002
332290,SDVBG
332290,CAL100
320718,MATHID0012
351038,PRGD0004
339789,WTMOON01
361657,0112.1342.71.OCL.OSZ
320390,GME-KBX
238799,DLG08013
339789,BLC016WE
291845,22000TFC
271601,BB0029
350948,3700PH
148729,193676
137762,80951
142020,81582
362331,IDG-1
299121,ADGGMG027
270624,BND0043
270624,73628
362380,PP8551MAN
343274,93446
343274,CN3071
353470,ZLL03
353470,ZMZLL03
264476,MUH052241
194517,MG_SFB_006_EN
240567,"Alley Cat Games"
240567,73702
262201,GRPR201
264970,26010
20295,1469801
347137,16356
347137,REBD0005
2904,APL0020-01
362822,606061899
249816,"Taco vs Burrito Core Game"
249816,"TVB Core Game"
64220,60001017
624,GCQO-EN
341254,CZ116
341254,31063
341254,CGE00063
340375,RES05
340375,SCGD0003
345088,BND0062
29223,GCMA-EN
3190,GCQI-EN
230345,GUFKS17
156266,DHGAPX002
302809,C7567
310100,NEM07
288080,00563
338099,SKE77001
341289,SKE77002
218333,303383
4205,AH-8924
4205,8924
175117,BRECEL01
286667,TFC15000
169145,75677
289018,TREX-CORE-6
363853,na
357674,GTGDH
297560,PP4531
175117,BLCEL16KPL1121
350933,AEG7102
136063,415
314397,BLINT-EN
364186,"Terra Nova"
227935,81094
356414,RIO578
1465,WZ5
272085,1207
364866,SHOT444
37615,EAG01172
37615,FRD101123
230505,9109DVG
3955,9100DVG
31575,620.853.5
215,ABA08092
274533,TTB-CORE-3
324856,THA691869
216658,ALD05511
284217,RTPA196
180205,RGG593
317985,RGG580
255167,LOO090
272541,LOO6054208
237135,1
17450,5425029880115
259988,MIDCER03
218479,MIDCER02
236304,MIDCER02
365630,LAB-GAME-UI
273910,OMG00400
228183,AREBG001
37615,GRY101172N
299450,GFX96742
238799,RIO613
295262,RBN01000
295262,REBSE001
295262,RBN01001
298383,CC290
298383,CRCD0019
348406,DT011-753-002200-06
347102,SW07EN
347102,FFGSW07
185538,GFX96742
274037,HITDRNSS001
310100,NEMLD01
365634,6065467
366098,LE01
57163,03101
28143,09081
32165,04081
246900,matecl0017
158130,JPG004
366647,GOOSEv1
366647,"GOOSE v1"
258647,LK0102
326242,CUL831078
166702,WWG009
20621,PLE48100
198961,6958
367436,BM-1
367484,RH_LAB_009
194517,MYTHMGSFB006
367451,BDPUF
313441,OSP847300
258247,HCM55132
256916,PDV09722
367743,9781786271754
162608,GUG070
163021,GUG056
367945,103005001
367945,"Princess Home Sprint Board Gam"
359438,57807G
360372,CE08
360372,FFGCE08
360951,CCT421
323156,GAB49289
323156,GAB49291
358800,60001946
340325,WYR11601
358800,27361
353150,59056E
310100,NEM07B
353150,59056G
271055,BGZ110860
358263,DUNE07
358263,GF9DUNE7
358263,GF9DUN7G
295293,AGSARTG019
358816,60501
339958,PLG222
347703,51232G
350689,AEG7129
25071,SJG01447
300217,ECG018
69130,213311
113942,138995
223601,214902
10686,SJG01418
27339,"FBA_3 Man Chess"
27339,"3 Man Chess"
328565,BI123226
271324,LKYIWWR01EN
364269,5010993939817
364269,22912153
51314,uCT27p
276925,04010299019
356414,RGG578
288080,RGG563
368541,PA004-261-002200-06
367993,SKILL260SS
305096,EWP01
368773,F4529
164928,ORL101CTG
164928,CSGORL101
347013,51827
347013,CSGGETBOARD
329591,HIGD1014
242653,TBGB0303
368896,PA010-400-002200-06
304420,PES55141G
310873,PES57007G
318977,PES59060E
270636,PES51977G
368728,GMH36
179701,00825
28025,ASMDB01
255211,GW04010299013
359861,GCRFO-EN
274124,3071119-R01
322785,STSUS-EN
342479,PA001OR
6931,GZKP
225694,LSMD0007
13103,GZFTR-en
347802,GFXH
302734,00103
267475,00097
245222,GCSQ
286295,GCQU-EN
192235,GJJD-EN
313241,GJTO-EN
313241,81017
192237,GJSP-EN
23311,200727
360951,CSGCCT421
369355,31308
369355,"Ryan’s World – Road Trip Board"
369355,31310
16992,WZK6300
369483,F5699
372,IEL51303
369569,APPBG
369568,MFTHBG
318556,TUCANO
171662,"SMG 0034"
291847,MFR2021DR
291847,BB0025
364269,F4436100
348406,USODT011753
943,SCH01307
195043,IEL51305
152626,6058819
369934,B30690000
98634,MEC05
143025,FBA_FFGMEC33
13375,252RGG
15318,272RGG
13286,261RGG
41393,CT17e
370451,82728
8195,358RGG
19319,255RGG
98366,CT13e
88926,BW04
37371,RIO407
39242,432RGG
121193,2055
123763,SWX04
359841,PB003
13530,254RGG
27690,313RGG
370582,19193
370582,6079
205322,2239
370770,911741.006
282954,GMB011
13786,"2 006 209 462"
13786,5037353000116
289057,HPGSTG2613
282309,209
188834,SBDK7507
214343,C03761020
289056,STG2612
92046,GSAPTHRONE01
355644,5060249460312
259069,255
259069,646214
14007,"GMT 0408"
360153,DT011-754-002200-04
45,FPCO53706-4
45,FPCO2032
132439,GSWHYWT02
318553,RR445
336552,RR397
343562,60001940
363369,CGE00065
227935,wonder1
367361,51851E
286158,56412G
357563,GAKR-EN
363307,HG142
274124,STNOR
244333,07701
244333,BOG927
343362,GAB49393
35677,ZMG00029
35677,"LOG 29"
339958,POP00408
150145,0213
20710,0927115
330174,26982
341530,121
341530,27367
264238,LK0108
253759,NSG-810
371537,GMH35
351040,AEG7127
350881,MBT00006
134253,VANVRG003
317457,793
318009,795
360226,STM110
99079,01212CRY
281248,TWK5005
202077,legdeep001
359970,ZM026
303836,TLD-R02-ENLKY
368954,27366
313718,69675
123540,TKD01
359152,87559
358504,F4541
268012,drun2324242
368158,FS5101
348406,DT011-754-002200-04
358808,AEG5518
366023,6062212
286751,CMND1218
340325,68374
18931,PHA-NL.EMI01
284,4100
354866,87510
218479,752830414587
218479,24809
236304,752830414587
236304,24809
252877,4002KTG
252877,KTG4001
336929,014GGP
55222,11938690
362452,LOOD0047
373298,SJG04275
364269,HASF4436100
322739,PLAT01
15435,MGP9104
189932,74007GF9
189932,GFN74007
259636,PH18001
352567,56323
171503,TKD03
186375,TOKAIDO_COL
374002,99120999016
374002,103-09
300300,RANDLKYCCMR01FR
270057,14825
224894,DEVMSEN
251661,oathsworn3242342
305096,endless777
338957,CAE001PSC
338957,CAE001
345972,CATXBEZ
374165,HJG14
352823,SWGAL
356123,TM01EN
29138,GZUF
6931,GZKC-EN
6931,GZKC
341315,OG01EN
267359,RANLI01ES
274557,RANLI02ES
358034,GRIDA01EN
279093,GEGA-EN
279093,69177
341192,AO01EN
302260,CSGARTICHOKE
374310,SKILL58GAT
374310,6061782
102835,4660837
336502,DACMRDG
272380,"SND 1005"
289351,R1
359152,79672
230864,01388-6PK
374521,61202
374516,64093
173090,PAN202114
274432,108780
274432,LIF005EL
282171,SKY4214
282171,`
254132,SKY3603
234218,MFG3521
271869,CSGSUSHIROLL
27969,MMPIGS-AMDT
366166,GPB-9065
355772,62998
344114,MIXBOC01US
360232,CGE00064
359142,FGG-SA05
351038,PZE20080EN
351038,PZG20080EN
361545,TIN01
361545,FFGTIN01
361545,FFGTIN01FR
359135,CL004-763-002200-04
358030,60500
343741,DWE6000
327711,IWK-R01-ENLKY
327711,LKYIWKR01EN
357746,HB004-764-002200-04
357746,USOHB76400220004
347883,GME-DDL
353545,09050
338460,93680
343322,681951
374955,6065194
301099,QNG30090
375223,6981-HS-EXP1
374792,F5023
14586,4KIDS_35907
230036,S2PFAS22001
350316,RGS02509
340118,GTRO-EN
302669,MUN002
366013,DOW9101
242705,trespass556
347805,TFC29000
359763,AEG7114
357203,TFC27000
291453,SCTONK
268188,TFC19000
345122,23000TFC
318183,TFC26000
318183,BLAD0009
325853,2103
341914,22100
341914,AMI22100
325853,22422
325853,AMI22422
365702,22724
365702,AMI22724
353562,AWGAW10PPX4
367809,RWBYCR19AWG
367809,ARWRWB19
334710,AREARTG022
208773,AREARTG014
367820,F6647
367079,F5815
349769,F4192
324641,BA001
326945,BEZCACR
353196,BEZSYNC
360503,09045
350460,BND0065
333981,GME-BR
281619,GME-GOC
341245,PET01EN
334644,NIC01EN
156442,BGZ1343
316336,EXP1
351077,344BGM
339562,FB4240
349169,TM-SOLO
349169,CSGTMSOLO
339562,MOGD0002
349169,31008
356238,TM-BIGBOX
356238,CSGTMBIGBOX
358860,CN3172
356238,31009
338021,93682
328861,LTM-KS01
364792,ZGU001
364792,CMNZGU001
354886,QAK04
280304,CGA06001
280304,881649
280304,Artbox
297734,CGA01001
298311,02001CGA
298309,CGA05000
324513,CZE28951
324513,CZE28944
338091,CZE28739
324513,GAME1126
338322,CZE29217
362541,DO7228
362541,DW720064
362541,DOW720164
365717,DWD02006
324413,BGZ116276
279315,DPH010
356909,WMBT-CORE-4
358690,MNTS-CORE-5
362202,EKG-ZOMB-6
363709,MC32EN
278693,FSD1021
332629,1020FSD
204542,FSD1019
169784,FSD1018
283641,FIS0003
255633,"First Fish Games"
255633,FIS0002
345433,FGG-FOLLL
329551,FRB1800
351554,GPPRES-BIL
364113,MATCHDUO-BIL
355622,RACHED-BIL
363709,FFGD2931
275215,57175G
275215,NAMUS01
358026,60868
355786,60529
364195,SDSOCC-BIL
358027,60497
361065,GF9FFMB1
358818,ST041
358818,GF9ST041
358817,ST037
358817,GF9ST037
361064,GF9PFSF2
327971,GAB49354
315953,GLGTEDINO
315953,GAMGLGTEDINO
310203,GLGTEPRE
358050,122
358051,7124
329226,RGS02257
322564,69677
322564,93451
322564,SDGFJORDS01
358460,CUBE-CORE
322564,FS03
232106,69408
232106,LOSH-CORE
335212,SMDE-CORE
309408,GFG99097
602,HG010E
355735,HG012E
355735,1
355737,HG011E
341935,HL7012
341931,HL7011
341931,K3
320862,196490
320862,140038
284306,AREBG005
355737,HBSW01ES
320862,SAVE_PATIENT
354669,BTCUBE
354669,IEL51951
354425,51956
354425,IEL51956
336755,51877
331212,AELG1IBC
336755,519093
336755,"King of Tokyo Monster Box"
300729,MIH01IBC
300729,IBGMIH01
317030,IBCAVABB1
311930,IUG010
319906,JPG639
293547,91383
317365,695135
327076,682521
317365,695200
327077,682538
218129,682606
317434,693206
341573,692863
341573,THA692863
341573,682248
341583,692682
333516,692880
241477,682286
350764,LOO124
356084,LOO121
356084,LOO-123
356085,LOO-123
343852,MUH007
361279,NMG60100EN
361212,ONKTSS
354395,HB145-745-002100-04
360175,PA000-756-002200-04
338324,PAN202123
353815,PAN202124
352201,PAN202120
332944,PAN202122
366782,PAN202125
349042,PES57702G
332944,CAT028SO
341701,PES65502G
302578,PES19010E
302582,PES19011E
302882,PES51933E
341702,PES65503G
341700,PES52156G
359438,57807E
270552,PES65500G
190572,PHA50880
320069,PSG201
352764,60001935
342546,1040RDS
352764,27359
342343,RGS02326
289240,RGS02471
358553,RGS02344
358094,RGS02432
358558,RGS02401
358763,RGS02422
357688,RGS02343
358562,"RGS 02421"
352627,RGS02321
352628,RGS02320
358561,RGS02342
358560,"RGS 02371"
358554,RGS02327
353411,RGS02315
361457,STUS-01
361457,RPOD0033
361457,ASMSTEN01
365192,RIO626
365192,RGG626
365432,RIO623
365432,RGG623
364019,RIO625
364019,RGG625
362517,RIO622
362517,RGG622
356205,RIO624
355958,RIO621
270439,RIO567
270439,RGG567
355958,130014155
342542,6064352
304531,10322
344341,S1-SK-SBE-SFF
345377,VIRTU01
345377,3760035320159
329227,CCG01ENFR
343028,BET01ENFR
353862,TWK4066
294702,TWK3005t
904,NPB01TPQ
298271,10403
367525,UG03
354254,UG02
298271,1025388
350143,96940
277659,VRGFG000
310175,VRGFG005
307683,VRGFG001
330301,CK_02
297674,51756
331228,GIR-10000
313858,22424
272739,CLINIC-DLX
330565,1902MCY
330565,76952
330565,CLINIC-02
360152,DT011-753-002200-06
360152,USODT011753
204472,ITBSUBTERRACORE
271601,BB0028
283850,AGSARTG016
283155,OLSAinnyAABBCC
352293,223023
359406,221053
283850,221830
359142,222784
360226,220983
294484,222489
291453,221099
219881,219980
341315,221930
345433,222552
27101,141978
279315,221374
181104,186518
196939,216993
206368,219979
206369,216994
307002,222173
358854,223321
159492,ZILDTC01NA
307002,222174
366127,222769
281094,222178
305564,222242
357981,223129
348073,OSPGAM072
296334,9781797212913
289240,221407
298851,IWW-R03-ENLKY
298851,LKYIWWR03EN
298851,bk065it
66589,PDV97040
354886,CMYK98178
336986,CA03002
336986,"LKY FMC-R01-FR"
351526,ENC01EN
334065,AEG7134
344408,RIO554
344408,RGG554
291962,034ACG
341919,20423
205249,42889
341919,02050
205249,OSTOC-01
192927,ARTG002
299253,ARTG005
231946,ARTG002
275777,3770022789067
295147,ASMADI-0035
295147,ASI0035
366161,STM906
277085,ZLL01
277085,ZMGZLL01
277,APL0204
283155,"ARDOUR VANAABBDD"
271055,2EDSTND
364073,SCSPL2P01EN
364073,ASMSCSPL2P01EN
364073,SCSPL01FREN
364073,SCOD0087
367466,223088
339711,MC21en
339711,FFGMC21
335739,MC20en
335739,FFGMC20
343017,MC03en
347812,MC26en
347812,FFGMC26
333154,MC18en
333154,FFGMC18
333748,MC19en
333748,FFGMC19
342671,FFGMC23en
342671,FFGMC23
345587,FFGMC25
360060,MC30EN
360060,FFGMC30
345587,FFGD2924
360060,FFGD2929
357957,MC29EN
357957,FFGMC29
361485,MC31EN
361485,FFGMC31
356075,MC28EN
356075,FFGMC28
365913,MC33EN
365913,FFGMC33
356075,FFGD2927
365913,FFGD2932
369039,MC35en
369039,FFGMC35
369039,FFGD2934
366645,MC34en
366645,MC34
366645,FFGD2933
368736,MC39en
368736,FFGMC39EN
368736,FFGD2909
370237,MC36EN
370237,FFGMC36
8935,ZMG4043
19576,1000015513
55863,"ZVE SRS49769"
120444,PPM81-1
375853,KD-SLPG
1520,GRY101397N
367024,415101
353288,860001884289
353288,TTH01
281474,SWG221301
339289,GMT-2202
341496,CAE01EN
341496,HGGD0001
295374,PEX2002
295293,PGP1
369880,57809E
370913,ZM7126EN
370913,ZM7126
333255,ktho314
351077,BWGBGM344
346501,BGMILLEEC
198928,ZM7127
360265,LDNV450001
360265,LDNV4501
198928,ZMND0026
314745,027RVM
314745,BI123230
94104,OMB01
328479,191453
331401,dogpark34543
350755,70029
350755,IEL70029
350755,70028
332398,223012
351863,683146
266830,9002
265249,680039
360226,31013
355433,SND1009
290236,RTID0001
307305,L99-BLT01
325096,GMT-2207
331224,ZCW001
350948,PHGD0037
260789,AC01
244271,DTS2_REROLLED_CHEST
315895,FFGD0177
315895,TI10
298729,63575
255668,1018082
306709,"SND 1007"
306709,SND1007
369282,DLP01072
255668,APE2500
354425,CSGDISTANTSUNS
274638,518966
274638,"Unmatched - Robin Hood and Big"
272638,LED01004
281258,70525
281258,ITBSUBTERRAIICORE
329591,ZH008
329591,ZMGZH008
332321,60001932
332321,27029
341974,SKE48015
363247,NMG60110EN
363247,BF1241
363247,NMGD0011
158753,3770004610099_SML
158753,63847
158753,175269
318546,222771
12746,ALO122
12746,00216268
12746,DRL-9-CR
288513,TKY-R01-ENLKY
295607,10356
316287,QUE1IBC
320390,GME-KBS
324914,682484
339958,882653
339958,Gutenberg
322524,SFBS-001
359609,AHC60
359609,FFGAHC60
289222,FFGD2903
354886,40630
354672,TOE01
354672,PGTOE
295103,"GMT 2113"
316786,BND0061
320780,LOOD0052
331265,PES18148E
331265,18148G
254386,FRB-1305
299963,AW10PPAWG
315767,TWK4060
338479,SND1008
692,7.02E+11
7222,7.02E+11
355957,REBMEAD3
355957,REMEA09IT
359451,ESG50161EN
359451,EGGD0006
324333,AWGAW10PPX2
332390,223010
353304,LE0101
353304,SANLE0101
353304,SCGD0004
318009,CAT055DI
266064,truvang0001
266064,CMNTRD001
364766,59062E
353545,1
346965,NMGD0009
322589,425453001178
322589,1026829
338628,31007
338628,KYM0701
295895,PVG01000
328575,GFG47774
230791,joa23243
343844,L99-BLT03
344620,PMB01
330038,"Lookout Games"
330038,LK0139
329845,STEL01
329845,ASMLIBDIXSTEL01EN
376549,TTG-PPE-246
374702,445
375277,650-1137
127839,GSSUMMT01-GLF
322785,STSUS
233973,HUNFR
244262,MT-SAG-EXT-001
244262,MGO114142FRNL
338834,PES59061E
338834,59061G
318983,00608
318983,RGG608
367220,191631
275802,cz342432
275802,CC210
342021,272
364556,LUPR01FR
364556,LUDD0022
366162,49424
330149,222624
300905,COGD0008
223770,53701184
329450,PBG40070EN
348450,BGLACML
350458,BND0067
319422,STG2610EN
319422,8191
319422,GSUSTG2610IT
319422,HPGGSUH2600
325348,PHA50876
358588,DC096-653-002200-04
369536,RIO631
367351,HIGD1019
360617,RIO634
247417,AY09Set
325635,9305REO
325635,222697
322816,LK0141
335427,SR-KS-EN-001
335427,1027487
352567,49389
363289,87537
348096,FGG-KIT
284936,215393
284936,PY0011
284936,SYLCAF01ML
284936,Café
364641,ORL701
364641,DLP01073
256788,881229
256788,"Detective Club"
312767,FRB-1600
368854,PDV05003
295488,691747
295488,698959
323613,8436589623484
314577,VIC30013
283766,RRG00024
297129,JvsH21EN
271528,VANVRGBSK
324345,CATXBEZ
367272,27349
367272,27347
344839,AEG7101
330950,G004_0
359999,LOOD0051
247182,GMT2120
376641,14183928
376887,100219
376887,6495
354132,882622
354132,"East India Companies"
2076,30040
286021,434
312959,RAD01
318450,SMG38AUS_SML
322622,PFX1300
329593,BLAD0014
319807,8034063231127
377163,HLX92
353941,"B09HFN6K62_CA NARF"
362868,TWB1001
357465,038
297569,"ENG 1134"
267244,PRO001PSC
340041,09039
340041,BOG09039
340041,57113G
272427,TS0578
272427,QUI00578
324759,FRG00066
234337,IBG0SE01
331850,TWK4001
217780,GABGEN01
357008,RGS02319
61692,F3153
274861,BCGVEN
231876,SC1003CTG
231876,CSGSC1003
348325,FTGCRL01
311715,ARE20051MRBASEEN
311715,ARE20053-MRGLITTTEN
311715,part_B09CLGBLYY
333539,LDNV40
333539,LDNV4001
333539,LUND0012
332397,223011
147183,IEL51418
147183,514197
157815,ASI-0025
300753,BLOD0077
291859,FB4210CTG
291859,850000576360
291859,MOGD0001
359747,BGRECCTML
293348,FAB2203-EN
293348,89637
293348,221404
335764,9306REO
335764,MNC19970
355483,Fan-Ling
355483,03221
263711,CC211
337961,RGS02236
323060,EWP04
353543,CSGLOSTSEAS
253185,STE002ROX
366310,krampus2331
366310,605ROX
366310,ROX605
357271,REBSANFRAN01
298371,PAN202111
298371,BGC19555
353152,59055G
353152,PES59055E
210232,ORG116
330036,FUFGRE01FR
298638,SHF004
298638,CMNSHF004
300583,84242
5039,GMT-9603
345888,SKV6022
264164,214455
264164,NLD001
264164,CMND1215
341206,55142G
351616,GF9WGUY1
325414,5363-UU-BsG1
325414,TEE5363UUBSG1
329939,00860006617301
325414,191497
329939,RGAD0001
361279,NMGD0010
308989,BI123217
224272,GIGD0010
330592,GHW01RES
295564,9307REO
295564,IEL51755
302520,PA135-725-002000-04
302520,USOPA135725
310632,ATG01480
310632,ATG1480
340364,PAN202113
340364,PNGMKL01FR
265017,GFG99094
324894,87525
324894,WZK87525
342071,221718
370164,FF-EN01
370164,ASMFFEN01
274450,ARTG012
370164,RPOD0034
274450,114428
271529,part_B08YX4FNKW
236248,SIS-R01-ENLKY
311322,TONOMO
342501,ZH009
342501,ZMZH009
342501,HIGD1016
340237,DVG9042
302098,CCMR02ENLKY
302098,LKYCCMR02EN
340237,33211
363252,60001950
312786,POET-CORE-3
312786,EKIPN01NL
266993,214BGM
266993,BWGBGM214
227456,TBL013
227456,THETBL013_1
351605,BOHNANZA_25TH
351605,6899
310789,VESCK01
318243,19875
318243,JUM19887
318243,19887
325490,RGG615
325490,PDV9728
325490,9728
214396,KYM0202
295564,9306REO
367361,51851G
326933,9308REO
328290,THE_TAVERNS_EXP
69601,LOOD0022
196496,DV1-036
353311,87538
335240,APE4010
327245,RGS02254
336847,74007GF9
336847,GFN74007
306311,040ACG
367280,20015601579
359124,70027
359124,IEL70027
299047,26843
306321,238BGM
344114,191414
358981,AW03ASX1AW
254192,680732
311247,7205SG
311247,SG7205
353905,BOI01
353905,ASMSCSHBOI01EN
284778,REO9309
284778,CSGUNMATCHJP2
284777,CSGUNMATCHJP1
357028,DUF01
357028,CC298
357028,8436589627338
342189,JME08
342189,FFGJME08
339484,FB3210CTG
339484,850000576308
339484,57804G
105593,LRG744
326934,9307REO
329954,ZM7870
329954,HIGD0111
342927,51233G
342927,PES51233E
275044,LUE01EN
342927,A1FB63B9BE
333144,SG7120
333144,57508G
194019,GU475
241590,BANSMT001
241590,7167
241590,PIA07167
327056,SCOUNLK01EN
327056,ASMSCOUNLK01EN
327056,SCOUNLK01IT
340288,CCK-R01-ENLKY
340288,LKYCCKR01EN
340288,683368
246431,LPFI7513
246431,267903
246431,26790
343696,DUNE06
343696,4088
343696,DUNE06-1
312512,651119
335271,CAMELUP_OFFSEASON
335271,PBGPZG20090EN
321108,1027707
321108,MATRIV001366
366215,AHC70
366215,FFGAHC70
274349,CC259
189190,GME-9L
274349,49004
322623,SYLD0001
191925,BANDIDO
341504,COLT_EXPRESS_BIG_BOX
341504,ASMLUCOEX11EN
327971,GAB49356
245476,BGC36714
283642,JPG250
283642,DPG1017
316090,MGO114334FRNL
232988,26974
347117,87531
245629,PIA06138
337269,26932
272993,7121
272993,"Dragonrealm - A Game of Goblin"
346101,QG01
346101,MIXQG01EN
346101,MIXD0004
226634,ST051-524-002100-04
287670,025RVM
295192,TBD1ACG
295192,ACG025
269595,QG104050419
358559,RGS02472
307963,ONK012
335275,AEG7097
335275,ALD07097
314014,FFGCND02
368267,RGS02434
309977,81031
309977,LED01005
323056,EWP02
349344,73078
256972,EECMCD02
72851,SG7120
284444,ALD07070
371410,60001949
348503,6683
350636,SCUNL10EN
350636,ASMSCUNLOCK10UK
242722,77294
242722,GMT0512-17
350636,SCUNL10FR
350636,A2201862
275916,MATCAI003364
302312,1025201
302312,CCM-R03-ENLKY
249746,PHA81102
247585,EN_WK2
273336,"MPG B04"
273336,81354
312318,40060ENPBG
312318,PBG40060EN
337787,285
297486,IR203CTG
372559,CMYK0001
366267,922977
314088,FRG00057
257614,JUEGO-043005
367031,VUCABGFT0009
318985,27348
318985,"26928 0"
318985,26298
339614,LDNV42
339614,LDNV4201
339614,LUDO001
301616,GCACW-HSN
272077,MIDAN11
343999,77423
292974,WZK87500
129736,SSP40866
337929,60001933
337929,27364
358858,CN3206
330084,UNL09EN
330084,ASMSCUNLOCK09EN
330084,SCOD0071
259394,GMT2106-0000
368956,27462
368956,27351
216439,CSG-TRASH
318353,DVGDV1-059
265256,60001776
265256,26828
334483,LED01009
72851,57508G
377459,11067
377459,"nicht bekannt"
377459,678490
377478,9781913947187
377478,9781399601252
313065,CCG00?
377568,MMT-RTB
377564,UP075-296-002200-06
145639,Underdog_COCO
154428,Underdog_Trekking
255708,Underdog_Trekking
377684,RL472
242653,HITTBGB0303
354570,OSPGAM045
331224,CMNZCW001
367466,DWD01012
192554,965
293348,83409
272757,A000001
259394,GMT2106
338460,TCOK690
341286,92454
341286,CC291
271529,SCBOT01FR
295770,CPH0601
362944,AREWOTR101
355093,RIO630
355093,56250G
311988,FPBG01
311988,REBFROST01
342372,MUH106001
367295,10712
364011,ESG50170
364011,EGGD0007
366161,31018
249277,BRA010322ENPLG
362860,22730
358557,"RGS 02468"
353546,09044
353546,CSGMUSEUMSUSPECTS
359132,PETERPAN01
359132,MAT-PET-001-915
369258,LK0160
369258,LOOD0044
334829,51990
267979,LUMSDO011
367490,PH3900
367490,223094
369993,223541
295681,4002BIL
355276,57518G
355276,3100PLG
297985,GMT1917
360843,INPAON62
317231,DLP01047
333516,THA692880
319097,GD008#001
369880,BB-01
362452,LK0161
362452,LOG0161
313889,remasteredeasds
240980,TPM01001
298383,CC283
331401,1
331401,1028008
355888,791229
367379,CGE00066
367379,223044
359970,70446
367498,SISL-HRZN
340677,MTGAPOBAD001022
287411,popshiv002
300300,LKY-CCM-R01
280136,LKY-PAR-R01
285192,LKY-TLD-R01
271324,LKY-IWW-R01
302098,LKY-CCM-R02
199792,STG2668EN
302312,LKY-CCM-R03
249811,LKY037-0000
245392,KAY29497
56320,CEW00004
102254,CEW00004
29382,MMP5-12
363526,CC361
366752,HG147
313790,NEM02
313790,NEM06
251658,FRG00048
268012,732788
266830,STR22002
356908,L99-EX-UN5
328861,TTG001
328861,223545
328861,TTG001IT
299607,APG014
364556,LUPRE01EN
130827,5425029880061
210936,87265
139443,1704
378861,CR01
223770,1124728
291453,1174546
324413,BGZ116276-EU
194517,0618528205663
16320,RIO330
35435,RIO368
332015,54802
286160,PAN201906
286160,PAN202004
286160,BGGODSP
359999,LK0155
352179,AK1IBC
316750,60001907
221669,SDDPBG
221669,SWG180501
316750,26945
375651,20955
375651,20954
338434,remasteredeasds
284429,MATSPAR1
373759,MNL001
361905,PGELOF01FR
361905,PGA028
348070,GAB49374
210296,part_B08FX1W39B
359502,casting123
323262,TFC30000
323262,BLAD0013
323262,3760271789413
323262,STR002VO
323382,FPBG02
323382,REBFROST02
357956,60001948
344277,57805G
364766,59062G
307971,CMNFTI01ML
321731,xmen-promo23424
340041,KINGDOM_ORIGINS
358854,31015
185196,GFG96713
185196,"Rising 5"
295957,FGGHL01
267058,19040-300EN
214989,AOT01
307929,RI126-581
196712,OOC1601
